x,y_observed
47.216655302327126,569.1457464151335
65.12685485649854,939.3557430839808
16.130845153238624,151.95702082903583
91.37189782690257,1151.133847608189
89.15888788644224,887.4202803019551
27.740518527571112,352.96998680100296
16.25137396622449,243.56942907542566
24.16056160349399,271.2324449051434
40.011110205668956,351.02596704688165
26.205559626687318,169.51393836254834
23.183441807050258,151.41687598230556
36.15178945707157,303.4803847457496
94.24619992496446,1178.235701776627
19.221442241687328,178.2168596433574
75.10166940744966,741.0592282509783
56.476134452968836,572.8162022955277
47.07095303572714,437.4391536466804
47.193875196389854,620.9659420924913
78.58399675227702,1136.7875783076925
33.32588926656172,143.20815795477134
78.68708022637293,518.0060587965982
98.41643322724849,922.3519822466869
70.31071281991899,765.7746023899688
63.09351031901315,485.2104863883529
60.67889561643824,674.4209729243595
78.56171239400283,989.3593345531577
77.07676604622975,689.3347830315545
73.70445359032601,857.9347199975816
98.81274197250605,1119.0832092199305
50.646781641989946,493.30629712013035
20.639566716272384,187.3005095897191
31.47717869374901,402.1751795869854
52.347048562951386,692.4500561229819
41.70907637802884,539.2960355921302
40.471772039309144,404.7056896689593
21.4571139565669,264.64884230594936
48.16664704820141,493.54466584509896
52.597975586541,623.3820338339838
57.49498066259548,549.9359765293601
66.42582483589649,666.3826329011024
88.84234824683517,1077.422458890833
71.12413329305127,525.252370232902
75.16576095949858,610.6942853344838
26.366295046173036,272.4353196854206
17.00699666980654,232.6810181667659
16.497766317334026,149.92206824269857
14.865633498411626,188.5895562933641
56.55460648005828,606.5622981706618
83.2646411866881,829.2603943812152
50.41435622377321,423.03952750516146
60.30053990194574,670.0672093417994
35.189209601376206,459.61175535922837
90.10846336605027,917.3464678946275
74.42643504356965,561.8593591744345
30.077955306041986,380.79907824102463
58.2305498723872,414.89045321503704
69.62761872448027,355.58484137799036
86.32634801324457,751.1066509576143
23.426479259505868,230.79771166448867
70.30894587282091,651.8773217089706
78.54721115669236,741.5763502690191
99.87710078479722,1000.9184935995788
33.69675459805876,406.74329643089436
89.66674285242334,842.1166271320343
74.20078172115609,643.829863771912
70.35598241025582,960.0513920560295
77.11206190520898,767.8513928596591
47.21344702411443,586.6048935201593
14.378824150189757,153.2367320034002
78.82163307396695,562.7823903455123
86.32581324782223,1339.5274380248459
57.894646381028,502.83461262762614
88.32972249016166,1081.4739790297447
21.13346526864916,219.9786563626927
19.02208468876779,179.6785290094161
71.82800451293588,451.6497754082263
88.34709572372958,1071.5489073631063
79.35869733802974,759.2675539345784
38.91481162747368,301.89487652569
30.646392258349806,392.98742025474263
43.84830302326009,431.6265694710326
82.34138790052384,983.6006562052951
84.00998333934695,487.46743367182245
44.94798895902932,575.4106895277835
57.76712125632912,538.2098519809097
51.025685239583254,494.23345769179116
86.57310753362253,1105.523501180402
29.576864724513143,355.3802957312675
79.38296759966761,571.2374734176149
34.807542762719095,315.1749433595007
90.58235310018063,935.0461642240138
57.127520793583244,370.58699659428453
84.62595148710534,582.676870868668
76.18958363076672,806.5890228888069
38.361550194676965,464.294103449972
59.348410749807954,564.1713119598076
62.23476531216875,792.5690687625527
14.863736589904875,160.3395848681655
53.860581999178976,311.1955783742701
73.8460636860691,671.2308951004442
20.43371698120609,258.5060921009556
90.62125799711794,872.1450321995146
76.02233737939969,631.9468670257156
76.06020606355742,638.5159817237685
26.21324250008911,317.71594540077376
88.7601428781636,776.8859306606853
63.84034141199663,670.5195646973125
29.594121198169887,296.5043546777019
22.95788678340614,276.0130081087042
83.51747039938346,1128.1904380218064
42.21420730929822,536.830663458219
49.66626306762919,509.58665673435473
20.234535133931786,279.41128135021034
84.85048433765769,1050.4745060542205
93.11756109353155,679.9974955049231
36.747718402184546,388.9990975393624
76.30979326087981,905.496735900227
47.26018242072314,479.4604250324118
12.063034956809133,153.64817775611795
45.13733070343733,563.3924062561254
32.29052838170901,358.3306722763265
52.0165518601425,569.3660584674933
39.04643772402778,380.8050497551966
89.03605974977836,990.1258431362068
24.65080185327679,190.94657478075476
99.58357634255663,982.2743983039918
72.08353060297668,639.5417355855928
30.48808803083375,356.20390705926616
78.94222039263695,752.3913080748487
99.18422287097201,1126.402188919151
77.29383984114975,1042.40311015918
75.65174114890397,403.3886695682416
84.71414360916242,628.4398680601344
12.338248586747795,163.04383031037906
14.22410819446668,189.04859959865476
99.60539357736707,994.182099160693
20.265927813015878,184.8924300608034
93.60134595772251,673.9257092594135
12.232757641468197,163.9890495759035
97.4358231225051,1213.56023792957
93.63888466730714,1108.2052815184231
59.99363699927926,334.3576953989158
68.07064565597102,501.22364427436435
88.8810441410169,652.4540971136275
87.10848072776571,694.1418466312585
97.13621704373509,798.4691464193758
73.195235140156,656.1039570128194
99.44130885414779,1210.2011533842947
58.65535859717056,650.3947716041679
50.38355815690011,393.5755631848466
91.85646887170151,1074.0449931832893
18.480631303973496,129.29968581031997
58.128179740160704,522.9553282350355
24.56536945188418,192.64989351480205
41.30740989930928,397.28715022332085
10.719334573950619,102.21253326068758
46.12104238476604,227.33620945673846
62.95156236970797,743.3885189160387
88.83786105783656,952.9119649143271
73.76883387798443,739.1253324834863
27.42348343366757,335.0543561129968
44.35889449203387,434.187086581419
27.375322338193655,338.1279226153991
83.52796328486875,523.975232162232
10.912867018487304,96.1523885518879
42.72481323685497,513.3322885381532
75.58133441954851,1301.101559295017
45.90687019517645,537.1495767775668
88.74363807262853,860.6128729577739
22.214472761843354,240.1392033973334
20.363303273916245,271.7240327547203
27.70561831537634,262.4997633148512
15.134801408275962,172.4627091369251
62.8680031769909,726.1698729733173
76.88578886678442,922.3951573135612
62.48141702031717,821.2448580341277
36.222631270065904,456.22826014942945
99.80217470088974,1053.2912064346967
72.8952047904022,550.0856480230782
33.29186561284587,338.73861659414365
31.793507989495993,391.0949778736084
44.27765103057027,363.69599206536634
39.73272557603195,347.6498980910276
96.78180220304057,1315.3961191416506
32.419152290094644,257.18954645157197
62.25836261175573,580.6638351880225
84.81305761029944,591.8480808750274
28.366069726180285,277.7488051810428
16.392571232281625,154.73568442348258
77.59631810477003,888.4398580573229
61.56105909496546,547.1186955460126
76.77174085751176,694.9541502921392
16.80603209650144,210.04288013618273
93.10239753918722,921.3645018314731
21.491701377090067,208.8382435614995
78.95517969503999,771.7228467762548
40.52807041211054,437.69137406349057
20.703746089711785,226.8234008794797
60.15014404198155,859.5214357353927
22.363066805992275,175.9312727659796
87.02989099780098,979.7200206835388
86.0995856183581,1178.4385735569663
35.56627102429047,380.809691038489
82.90752014378086,985.770465277291
90.93077988829464,755.2740797251015
97.92335899313912,978.5109903375119
63.12604019185528,469.96729707180765
68.59927724348381,739.5163490555572
44.08586799399927,573.9216576411833
52.976180363912135,411.4297808798185
84.82864470221102,823.6523261967025
82.94967667432502,581.9460956414258
73.75926891108975,824.0146187442365
75.52720993524417,702.0044203283887
69.82917950255796,469.5523641278029
36.11484318040311,550.506492740036
76.60451386356726,852.3484029605105
34.985257466323674,312.70166934877045
17.817987941671163,156.57143179373253
67.2935202694498,449.9142489860368
47.91920997668058,547.131132342551
42.53116925014183,361.198996870239
75.8927356172353,879.0236797730239
96.1453467560932,965.5439937891331
98.26208571903408,969.5838272042498
43.12855662545189,449.75799339183294
44.2067179386504,392.2239068048647
17.56477450253442,183.91774278657525
64.96650900691748,586.809079400824
53.059568942990154,795.1919353848638
77.97852385789156,775.7690509416726
38.332896176725626,330.3366347817632
56.6640025540255,544.1192215561608
16.65711174486205,180.9445711955619
59.04967270093039,475.06530770074346
45.82852741703391,535.5231513873937
85.61913044424728,921.4485553122761
84.1449800087139,792.7200083199737
32.309907362796366,416.04026424713004
47.48407673789188,388.4967106533666
19.071191388648003,181.25684710246472
57.125932129565626,562.1598661496823
16.38616573996842,163.9425284015008
29.101430624723434,418.9606859819366
43.92642338760197,528.4113588861748
70.55019829422235,734.611074260135
13.980012547690421,144.1720812660667
71.35667299851775,608.4203590047026
17.958292681723833,212.71766589289177
76.03271107422188,719.1328994399039
22.168942850548774,154.90935615571914
65.52139455918223,699.5367597478313
22.2189071867615,191.45303416617875
91.80361018050462,823.643558926901
89.91234072484076,753.4275221174489
71.69603247428313,845.3296013580234
66.66679935529828,569.9834766550902
77.57426540134475,937.1412582911047
92.59995948290452,1436.0533643240044
42.40632539149374,422.580503314621
82.75677681202069,820.018173378382
29.187356426846236,223.41422558606052
22.590033614542335,255.92061015282437
36.865670680999756,449.5212071096555
72.09908668184653,696.1762630721436
71.69134527212009,738.807748202112
86.83697217144072,815.547556266323
63.1511589535512,683.6789066273356
19.109493102878332,211.24625382497462
12.253317444119602,206.36935552586738
48.0896582826972,457.7406737847008
23.018619706854224,289.103408936247
18.78811228554696,170.46231264714862
51.63930553244427,532.2332254057709
60.0771445594728,666.9831920592031
65.61851043254137,617.2802518035368
90.68268961505964,954.9429503387354
88.27625749399886,1120.4461646565383
39.974707369692624,279.68220381016823
96.30827620159835,822.1606608387373
13.07561167050153,154.11711938136293
99.98347245855257,1253.3196870418894
67.40063351113349,725.1354482799337
69.59926303941756,735.2651941967699
17.988095586188138,206.74896747114164
18.00567197613418,121.47878438865189
78.4387523890473,988.6649842176342
26.232179482467473,292.8353010210004
40.65186286577955,413.9820404874871
14.594372459687293,108.69296909170097
39.50040778145194,440.6544818230482
37.02473282115534,329.09074629272965
23.401135213207453,309.7893981997272
89.84879311639816,602.7607568070032
43.38936228770763,460.57645061402565
99.64471740182489,866.3553183280616
44.979110944550484,387.0548616806399
22.034315383061767,202.2186091349304
70.05566984182224,953.9784938231184
63.393911567982286,357.3379974498594
44.127159072086215,308.96396554840703
92.30269304476678,1053.7108922495397
52.96757126925513,635.3225113713262
29.27066726377234,346.88246056136813
79.15401413338259,765.6341757401664
93.46533486852422,814.5554670135645
58.4884487115778,654.1505230643272
13.16357655916363,157.85946019620812
95.36890784744173,645.7521666262865
42.42287114262581,405.69897204657013
74.1221668664366,826.4082086104955
34.68695351621136,239.11491043796747
91.73522325931117,889.3872024268185
11.36974920053035,114.63359552042407
45.11711256811395,353.91693656684424
31.12715414725244,349.4456876652262
19.236308406107128,210.349603194509
42.97121325740591,335.711279190573
46.14606990944594,542.2870765832508
39.85225084470585,360.77730481726337
55.64583527855575,392.7350852058498
99.12929602898657,803.8940089760245
68.224620022811,841.4194695012745
62.761135189794004,752.7332092120731
80.82878223620355,693.3185463943746
88.35632709087804,809.4770606178452
28.023790707811713,226.86472831486017
45.36084909224883,424.70381231999517
11.233945374842733,103.47578002806839
72.56475758273154,648.4266713678624
21.66833267780021,193.14548110176338
42.093660433311015,355.80006439382225
18.09189324034378,189.62601887894064
13.335719853639603,135.244330618133
95.11890819761902,388.1616211671668
21.890161002520472,140.9678238018467
79.45209246361628,797.1523136143799
31.42010753042996,301.60768884874335
82.51109706936404,802.9280681674627
92.84304582281038,657.2144178603601
68.82724455790594,575.4800922032492
68.44082463532686,576.3195589720119
72.51989376032725,815.2542499437546
35.435762675479054,351.01720219520496
50.610851063393056,483.19660380276605
32.53004482714459,300.3671846315883
58.319490959402174,549.8661623651059
33.04297591559589,388.1971493047371
42.419493466150016,536.4846126010724
52.43539677700028,658.5370457476961
42.35972433583811,490.46012699980196
38.053232384845614,479.9956309857791
86.33433523355052,905.8959677281291
44.32349903509021,497.47548005732074
